PERMNO;HdrCUSIP;Ticker;PERMCO;DlyCalDt;DlyRet
28310;90478470;UN;21803;30-9-2004;-0.005164
28310;90478470;UN;21803;1-10-2004;0.007785
28310;90478470;UN;21803;4-10-2004;-0.002747
28310;90478470;UN;21803;5-10-2004;0.001205
28310;90478470;UN;21803;6-10-2004;0.002407
28310;90478470;UN;21803;7-10-2004;-0.006518
28310;90478470;UN;21803;8-10-2004;0.002935
28310;90478470;UN;21803;11-10-2004;-0.006714
28310;90478470;UN;21803;12-10-2004;-0.013345
28310;90478470;UN;21803;13-10-2004;-0.001757
28310;90478470;UN;21803;14-10-2004;0
28310;90478470;UN;21803;15-10-2004;0.002991
28310;90478470;UN;21803;18-10-2004;0.005614
28310;90478470;UN;21803;19-10-2004;0.001396
28310;90478470;UN;21803;20-10-2004;-0.003484
28310;90478470;UN;21803;21-10-2004;0.007168
28310;90478470;UN;21803;22-10-2004;-0.00677
28310;90478470;UN;21803;25-10-2004;-0.004369
28310;90478470;UN;21803;26-10-2004;0.018957
28310;90478470;UN;21803;27-10-2004;-0.002239
28310;90478470;UN;21803;28-10-2004;0.017093
28310;90478470;UN;21803;29-10-2004;0.003147
28310;90478470;UN;21803;1-11-2004;0.009607
28310;90478470;UN;21803;2-11-2004;0.008836
28310;90478470;UN;21803;3-11-2004;0.01398
28310;90478470;UN;21803;4-11-2004;0.013621
28310;90478470;UN;21803;5-11-2004;0.007211
28310;90478470;UN;21803;8-11-2004;0.000814
28310;90478470;UN;21803;9-11-2004;-0.008616
28310;90478470;UN;21803;10-11-2004;0.007215
28310;90478470;UN;21803;11-11-2004;0.009932
28310;90478470;UN;21803;12-11-2004;0.009028
28310;90478470;UN;21803;15-11-2004;-0.004154
28310;90478470;UN;21803;16-11-2004;-0.002407
28310;90478470;UN;21803;17-11-2004;0.004664
28310;90478470;UN;21803;18-11-2004;-0.00016
28310;90478470;UN;21803;19-11-2004;-0.005764
28310;90478470;UN;21803;22-11-2004;0.001932
28310;90478470;UN;21803;23-11-2004;-0.000804
28310;90478470;UN;21803;24-11-2004;0.006917
28310;90478470;UN;21803;26-11-2004;0.011182
28310;90478470;UN;21803;29-11-2004;0.001264
28310;90478470;UN;21803;30-11-2004;-0.005996
28310;90478470;UN;21803;1-12-2004;0.013651
28310;90478470;UN;21803;2-12-2004;0.004385
28310;90478470;UN;21803;3-12-2004;0.000935
28310;90478470;UN;21803;6-12-2004;-0.004673
28310;90478470;UN;21803;7-12-2004;0.000313
28310;90478470;UN;21803;8-12-2004;-0.00219
28310;90478470;UN;21803;9-12-2004;0.001881
28310;90478470;UN;21803;10-12-2004;-0.010642
28310;90478470;UN;21803;13-12-2004;0.021354
28310;90478470;UN;21803;14-12-2004;0.002323
28310;90478470;UN;21803;15-12-2004;0.009734
28310;90478470;UN;21803;16-12-2004;-0.008416
28310;90478470;UN;21803;17-12-2004;-0.005401
28310;90478470;UN;21803;20-12-2004;0.013964
28310;90478470;UN;21803;21-12-2004;-0.001224
28310;90478470;UN;21803;22-12-2004;0.007048
28310;90478470;UN;21803;23-12-2004;0.007455
28310;90478470;UN;21803;27-12-2004;0.009665
28310;90478470;UN;21803;28-12-2004;0.004786
28310;90478470;UN;21803;29-12-2004;-0.006252
28310;90478470;UN;21803;30-12-2004;0.001498
28310;90478470;UN;21803;31-12-2004;-0.002243
28310;90478470;UN;21803;3-1-2005;-0.002548
28310;90478470;UN;21803;4-1-2005;-0.009167
28310;90478470;UN;21803;5-1-2005;-0.000455
28310;90478470;UN;21803;6-1-2005;-0.005766
28310;90478470;UN;21803;7-1-2005;-0.008394
28310;90478470;UN;21803;10-1-2005;-0.002771
28310;90478470;UN;21803;11-1-2005;0.002624
28310;90478470;UN;21803;12-1-2005;0.002001
28310;90478470;UN;21803;13-1-2005;-0.007989
28310;90478470;UN;21803;14-1-2005;0.003872
28310;90478470;UN;21803;18-1-2005;-0.015582
28310;90478470;UN;21803;19-1-2005;-0.013164
28310;90478470;UN;21803;20-1-2005;0.005241
28310;90478470;UN;21803;21-1-2005;-0.004265
28310;90478470;UN;21803;24-1-2005;-0.001745
28310;90478470;UN;21803;25-1-2005;-0.003655
28310;90478470;UN;21803;26-1-2005;0.01962
28310;90478470;UN;21803;27-1-2005;0.001877
28310;90478470;UN;21803;28-1-2005;0.011555
28310;90478470;UN;21803;31-1-2005;0.008182
28310;90478470;UN;21803;1-2-2005;0.009187
28310;90478470;UN;21803;2-2-2005;0.021545
28310;90478470;UN;21803;3-2-2005;-0.002822
28310;90478470;UN;21803;4-2-2005;-0.005064
28310;90478470;UN;21803;7-2-2005;-0.007485
28310;90478470;UN;21803;8-2-2005;-0.006486
28310;90478470;UN;21803;9-2-2005;-0.00668
28310;90478470;UN;21803;10-2-2005;0.007947
28310;90478470;UN;21803;11-2-2005;0.004549
28310;90478470;UN;21803;14-2-2005;0.003925
28310;90478470;UN;21803;15-2-2005;-0.004661
28310;90478470;UN;21803;16-2-2005;-0.004683
28310;90478470;UN;21803;17-2-2005;-0.002428
28310;90478470;UN;21803;18-2-2005;0.011867
28310;90478470;UN;21803;22-2-2005;-0.00406
28310;90478470;UN;21803;23-2-2005;0.004227
28310;90478470;UN;21803;24-2-2005;-0.005262
28310;90478470;UN;21803;25-2-2005;0.010579
28310;90478470;UN;21803;28-2-2005;0.000299
28310;90478470;UN;21803;1-3-2005;0.011212
28310;90478470;UN;21803;2-3-2005;-0.009905
28310;90478470;UN;21803;3-3-2005;0.000448
28310;90478470;UN;21803;4-3-2005;0.006866
28310;90478470;UN;21803;7-3-2005;-0.003261
28310;90478470;UN;21803;8-3-2005;-0.002082
28310;90478470;UN;21803;9-3-2005;-0.005514
28310;90478470;UN;21803;10-3-2005;0.016035
28310;90478470;UN;21803;11-3-2005;0.003245
28310;90478470;UN;21803;14-3-2005;-0.007057
28310;90478470;UN;21803;15-3-2005;-0.001184
28310;90478470;UN;21803;16-3-2005;-0.001186
28310;90478470;UN;21803;17-3-2005;0.00371
28310;90478470;UN;21803;18-3-2005;-0.001922
28310;90478470;UN;21803;21-3-2005;-0.009481
28310;90478470;UN;21803;22-3-2005;-0.016452
28310;90478470;UN;21803;23-3-2005;0.001825
28310;90478470;UN;21803;24-3-2005;0.017911
28310;90478470;UN;21803;28-3-2005;-0.00507
28310;90478470;UN;21803;29-3-2005;0.003147
28310;90478470;UN;21803;30-3-2005;0.026296
28310;90478470;UN;21803;31-3-2005;-0.003931
28310;90478470;UN;21803;1-4-2005;-0.016369
28310;90478470;UN;21803;4-4-2005;-0.007281
28310;90478470;UN;21803;5-4-2005;0.01407
28310;90478470;UN;21803;6-4-2005;0.002509
28310;90478470;UN;21803;7-4-2005;0.004417
28310;90478470;UN;21803;8-4-2005;0.00044
28310;90478470;UN;21803;11-4-2005;0.001612
28310;90478470;UN;21803;12-4-2005;-0.002779
28310;90478470;UN;21803;13-4-2005;-0.005721
28310;90478470;UN;21803;14-4-2005;-0.001918
28310;90478470;UN;21803;15-4-2005;-0.005322
28310;90478470;UN;21803;18-4-2005;-0.003418
28310;90478470;UN;21803;19-4-2005;0.003132
28310;90478470;UN;21803;20-4-2005;-0.01769
28310;90478470;UN;21803;21-4-2005;0.008626
28310;90478470;UN;21803;22-4-2005;-0.004201
28310;90478470;UN;21803;25-4-2005;0.003465
28310;90478470;UN;21803;26-4-2005;-0.011111
28310;90478470;UN;21803;27-4-2005;-0.007136
28310;90478470;UN;21803;28-4-2005;-0.018963
28310;90478470;UN;21803;29-4-2005;0.004365
28310;90478470;UN;21803;2-5-2005;-0.000931
28310;90478470;UN;21803;3-5-2005;0.005593
28310;90478470;UN;21803;4-5-2005;0.017303
28310;90478470;UN;21803;5-5-2005;0.010478
28310;90478470;UN;21803;6-5-2005;0.021942
28310;90478470;UN;21803;9-5-2005;0.013971
28310;90478470;UN;21803;10-5-2005;-0.010877
28310;90478470;UN;21803;11-5-2005;0.002639
28310;90478470;UN;21803;12-5-2005;-0.004978
28310;90478470;UN;21803;13-5-2005;-0.007076
28310;90478470;UN;21803;16-5-2005;0.00834
28310;90478470;UN;21803;17-5-2005;0.004211
28310;90478470;UN;21803;18-5-2005;0.008086
28310;90478470;UN;21803;19-5-2005;-0.004753
28310;90478470;UN;21803;20-5-2005;0.01209
28310;90478470;UN;21803;23-5-2005;0.013862
28310;90478470;UN;21803;24-5-2005;-0.008
28310;90478470;UN;21803;25-5-2005;0.001613
28310;90478470;UN;21803;26-5-2005;0.003806
28310;90478470;UN;21803;27-5-2005;0.003354
28310;90478470;UN;21803;31-5-2005;-0.032849
28310;90478470;UN;21803;1-6-2005;0.007665
28310;90478470;UN;21803;2-6-2005;0.005071
28310;90478470;UN;21803;3-6-2005;-0.008755
28310;90478470;UN;21803;6-6-2005;-0.007485
28310;90478470;UN;21803;7-6-2005;0.009955
28310;90478470;UN;21803;8-6-2005;-0.001493
28310;90478470;UN;21803;9-6-2005;-0.000598
28310;90478470;UN;21803;10-6-2005;-0.011823
28310;90478470;UN;21803;13-6-2005;-0.004543
28310;90478470;UN;21803;14-6-2005;-0.000761
28310;90478470;UN;21803;15-6-2005;0.006395
28310;90478470;UN;21803;16-6-2005;-0.004085
28310;90478470;UN;21803;17-6-2005;0.007443
28310;90478470;UN;21803;20-6-2005;-0.00965
28310;90478470;UN;21803;21-6-2005;0.00609
28310;90478470;UN;21803;22-6-2005;-0.000151
28310;90478470;UN;21803;23-6-2005;-0.011049
28310;90478470;UN;21803;24-6-2005;-0.005357
28310;90478470;UN;21803;27-6-2005;0.001846
28310;90478470;UN;21803;28-6-2005;0.001382
28310;90478470;UN;21803;29-6-2005;-0.005368
28310;90478470;UN;21803;30-6-2005;-0.000308
28310;90478470;UN;21803;1-7-2005;0.000154
28310;90478470;UN;21803;5-7-2005;-0.000463
28310;90478470;UN;21803;6-7-2005;-0.002469
28310;90478470;UN;21803;7-7-2005;-0.010363
28310;90478470;UN;21803;8-7-2005;0.019068
28310;90478470;UN;21803;11-7-2005;0.011503
28310;90478470;UN;21803;12-7-2005;0.008946
28310;90478470;UN;21803;13-7-2005;-0.008566
28310;90478470;UN;21803;14-7-2005;0.00379
28310;90478470;UN;21803;15-7-2005;-0.002416
28310;90478470;UN;21803;18-7-2005;0.013018
28310;90478470;UN;21803;19-7-2005;0.014196
28310;90478470;UN;21803;20-7-2005;0.005894
28310;90478470;UN;21803;21-7-2005;-0.010986
28310;90478470;UN;21803;22-7-2005;-0.007998
28310;90478470;UN;21803;25-7-2005;-0.010302
28310;90478470;UN;21803;26-7-2005;0.00347
28310;90478470;UN;21803;27-7-2005;-0.001654
28310;90478470;UN;21803;28-7-2005;0.015811
28310;90478470;UN;21803;29-7-2005;-0.008153
28310;90478470;UN;21803;1-8-2005;0.011956
28310;90478470;UN;21803;2-8-2005;-0.000886
28310;90478470;UN;21803;3-8-2005;0.006948
28310;90478470;UN;21803;4-8-2005;0.027598
28310;90478470;UN;21803;5-8-2005;-0.005286
28310;90478470;UN;21803;8-8-2005;-0.006175
28310;90478470;UN;21803;9-8-2005;0.00289
28310;90478470;UN;21803;10-8-2005;0.008646
28310;90478470;UN;21803;11-8-2005;0.005143
28310;90478470;UN;21803;12-8-2005;-0.008101
28310;90478470;UN;21803;15-8-2005;-0.003725
28310;90478470;UN;21803;16-8-2005;-0.00302
28310;90478470;UN;21803;17-8-2005;-0.004472
28310;90478470;UN;21803;18-8-2005;-0.008984
28310;90478470;UN;21803;19-8-2005;0.002924
28310;90478470;UN;21803;22-8-2005;0.018662
28310;90478470;UN;21803;23-8-2005;-0.007729
28310;90478470;UN;21803;24-8-2005;-0.008366
28310;90478470;UN;21803;25-8-2005;-0.001018
28310;90478470;UN;21803;26-8-2005;-0.007135
28310;90478470;UN;21803;29-8-2005;0.005279
28310;90478470;UN;21803;30-8-2005;-0.001021
28310;90478470;UN;21803;31-8-2005;0.010514
28310;90478470;UN;21803;1-9-2005;0.009827
28310;90478470;UN;21803;2-9-2005;0.002862
28310;90478470;UN;21803;6-9-2005;0.011273
28310;90478470;UN;21803;7-9-2005;0.004939
28310;90478470;UN;21803;8-9-2005;-0.002247
28310;90478470;UN;21803;9-9-2005;0.000281
28310;90478470;UN;21803;12-9-2005;0.001688
28310;90478470;UN;21803;13-9-2005;-0.002809
28310;90478470;UN;21803;14-9-2005;-0.001408
28310;90478470;UN;21803;15-9-2005;-0.00268
28310;90478470;UN;21803;16-9-2005;0.013011
28310;90478470;UN;21803;19-9-2005;0.003211
28310;90478470;UN;21803;20-9-2005;-0.006401
28310;90478470;UN;21803;21-9-2005;-0.008403
28310;90478470;UN;21803;22-9-2005;-0.003531
28310;90478470;UN;21803;23-9-2005;0.00567
28310;90478470;UN;21803;26-9-2005;0.013813
28310;90478470;UN;21803;27-9-2005;-0.006812
28310;90478470;UN;21803;28-9-2005;0.0021
28310;90478470;UN;21803;29-9-2005;0.003911
28310;90478470;UN;21803;30-9-2005;-0.005844
28310;90478470;UN;21803;3-10-2005;-0.00042
28310;90478470;UN;21803;4-10-2005;0.009241
28310;90478470;UN;21803;5-10-2005;-0.005827
28310;90478470;UN;21803;6-10-2005;-0.008233
28310;90478470;UN;21803;7-10-2005;-0.000844
28310;90478470;UN;21803;10-10-2005;-0.01028
28310;90478470;UN;21803;11-10-2005;0.002134
28310;90478470;UN;21803;12-10-2005;-0.006815
28310;90478470;UN;21803;13-10-2005;0.001573
28310;90478470;UN;21803;14-10-2005;0.017699
28310;90478470;UN;21803;17-10-2005;-0.001543
28310;90478470;UN;21803;18-10-2005;-0.012502
28310;90478470;UN;21803;19-10-2005;-0.010526
28310;90478470;UN;21803;20-10-2005;0.002013
28310;90478470;UN;21803;21-10-2005;-0.009469
28310;90478470;UN;21803;24-10-2005;0.011298
28310;90478470;UN;21803;25-10-2005;-0.001862
28310;90478470;UN;21803;26-10-2005;0.002439
28310;90478470;UN;21803;27-10-2005;-0.004151
28310;90478470;UN;21803;28-10-2005;0.005318
28310;90478470;UN;21803;31-10-2005;0.00529
28310;90478470;UN;21803;1-11-2005;-0.000853
28310;90478470;UN;21803;2-11-2005;0.010107
28310;90478470;UN;21803;3-11-2005;-0.031567
28310;90478470;UN;21803;4-11-2005;-0.010019
28310;90478470;UN;21803;7-11-2005;-0.00461
28310;90478470;UN;21803;8-11-2005;-0.003735
28310;90478470;UN;21803;9-11-2005;0.004499
28310;90478470;UN;21803;10-11-2005;-0.001792
28310;90478470;UN;21803;11-11-2005;0.006132
28310;90478470;UN;21803;14-11-2005;0.005054
28310;90478470;UN;21803;15-11-2005;-0.003254
28310;90478470;UN;21803;16-11-2005;-0.012465
28310;90478470;UN;21803;17-11-2005;0.010819
28310;90478470;UN;21803;18-11-2005;-0.000297
28310;90478470;UN;21803;21-11-2005;-0.007732
28310;90478470;UN;21803;22-11-2005;0.009591
28310;90478470;UN;21803;23-11-2005;0.001484
28310;90478470;UN;21803;25-11-2005;-0.005929
28310;90478470;UN;21803;28-11-2005;0.002386
28310;90478470;UN;21803;29-11-2005;-0.000149
28310;90478470;UN;21803;30-11-2005;-0.00357
28310;90478470;UN;21803;1-12-2005;0.011048
28310;90478470;UN;21803;2-12-2005;0.004725
28310;90478470;UN;21803;5-12-2005;0.000294
28310;90478470;UN;21803;6-12-2005;-0.000588
28310;90478470;UN;21803;7-12-2005;-0.002058
28310;90478470;UN;21803;8-12-2005;0.005156
28310;90478470;UN;21803;9-12-2005;0.002492
28310;90478470;UN;21803;12-12-2005;0.012865
28310;90478470;UN;21803;13-12-2005;0.012702
28310;90478470;UN;21803;14-12-2005;-0.000428
28310;90478470;UN;21803;15-12-2005;-0.004706
28310;90478470;UN;21803;16-12-2005;0.010458
28310;90478470;UN;21803;19-12-2005;-0.014462
28310;90478470;UN;21803;20-12-2005;-0.016113
28310;90478470;UN;21803;21-12-2005;0.006287
28310;90478470;UN;21803;22-12-2005;-0.000872
28310;90478470;UN;21803;23-12-2005;0.004218
28310;90478470;UN;21803;27-12-2005;-0.000579
28310;90478470;UN;21803;28-12-2005;0.000725
28310;90478470;UN;21803;29-12-2005;0.000869
28310;90478470;UN;21803;30-12-2005;-0.0068
28310;90478470;UN;21803;3-1-2006;0.017189
28310;90478470;UN;21803;4-1-2006;-0.000859
28310;90478470;UN;21803;5-1-2006;-0.005876
28310;90478470;UN;21803;6-1-2006;0.008362
28310;90478470;UN;21803;9-1-2006;-0.003146
28310;90478470;UN;21803;10-1-2006;0.000287
28310;90478470;UN;21803;11-1-2006;0.015199
28310;90478470;UN;21803;12-1-2006;-0.006921
28310;90478470;UN;21803;13-1-2006;-0.000711
28310;90478470;UN;21803;17-1-2006;-0.009394
28310;90478470;UN;21803;18-1-2006;-0.003017
28310;90478470;UN;21803;19-1-2006;0.003603
28310;90478470;UN;21803;20-1-2006;-0.015652
28310;90478470;UN;21803;23-1-2006;0.008899
28310;90478470;UN;21803;24-1-2006;0.004916
28310;90478470;UN;21803;25-1-2006;0.000144
28310;90478470;UN;21803;26-1-2006;0.009207
28310;90478470;UN;21803;27-1-2006;0.001426
28310;90478470;UN;21803;30-1-2006;-0.004698
28310;90478470;UN;21803;31-1-2006;0.004005
28310;90478470;UN;21803;1-2-2006;0.019658
28310;90478470;UN;21803;2-2-2006;-0.012992
28310;90478470;UN;21803;3-2-2006;-0.004812
28310;90478470;UN;21803;6-2-2006;-0.007254
28310;90478470;UN;21803;7-2-2006;-0.003868
28310;90478470;UN;21803;8-2-2006;0.007335
28310;90478470;UN;21803;9-2-2006;0.013849
28310;90478470;UN;21803;10-2-2006;-0.009858
28310;90478470;UN;21803;13-2-2006;-0.000996
28310;90478470;UN;21803;14-2-2006;-0.000427
28310;90478470;UN;21803;15-2-2006;0.001852
28310;90478470;UN;21803;16-2-2006;0.001279
28310;90478470;UN;21803;17-2-2006;-0.001988
28310;90478470;UN;21803;21-2-2006;0
28310;90478470;UN;21803;22-2-2006;0.000427
28310;90478470;UN;21803;23-2-2006;-0.004124
28310;90478470;UN;21803;24-2-2006;-0.000143
28310;90478470;UN;21803;27-2-2006;0.001143
28310;90478470;UN;21803;28-2-2006;-0.007275
28310;90478470;UN;21803;1-3-2006;0.008478
28310;90478470;UN;21803;2-3-2006;-0.002137
28310;90478470;UN;21803;3-3-2006;0.003855
28310;90478470;UN;21803;6-3-2006;-0.008962
28310;90478470;UN;21803;7-3-2006;-0.003158
28310;90478470;UN;21803;8-3-2006;-0.006767
28310;90478470;UN;21803;9-3-2006;0.003624
28310;90478470;UN;21803;10-3-2006;0.008089
28310;90478470;UN;21803;13-3-2006;-0.001433
28310;90478470;UN;21803;14-3-2006;0.005453
28310;90478470;UN;21803;15-3-2006;0
28310;90478470;UN;21803;16-3-2006;0.001142
28310;90478470;UN;21803;17-3-2006;-0.001283
28310;90478470;UN;21803;20-3-2006;-0.000856
28310;90478470;UN;21803;21-3-2006;-0.013857
28310;90478470;UN;21803;22-3-2006;0.011734
28310;90478470;UN;21803;23-3-2006;-0.009593
28310;90478470;UN;21803;24-3-2006;0.002169
28310;90478470;UN;21803;27-3-2006;-0.011829
28310;90478470;UN;21803;28-3-2006;-0.006131
28310;90478470;UN;21803;29-3-2006;0.001469
28310;90478470;UN;21803;30-3-2006;0.017894
28310;90478470;UN;21803;31-3-2006;-0.002594
28310;90478470;UN;21803;3-4-2006;0.0026
28310;90478470;UN;21803;4-4-2006;0.002594
28310;90478470;UN;21803;5-4-2006;-0.001293
28310;90478470;UN;21803;6-4-2006;-0.014103
28310;90478470;UN;21803;7-4-2006;-0.004525
28310;90478470;UN;21803;10-4-2006;0.001466
28310;90478470;UN;21803;11-4-2006;-0.003807
28310;90478470;UN;21803;12-4-2006;-0.005144
28310;90478470;UN;21803;13-4-2006;0.001773
28310;90478470;UN;21803;17-4-2006;0.003687
28310;90478470;UN;21803;18-4-2006;0.010432
28310;90478470;UN;21803;19-4-2006;0.01236
28310;90478470;UN;21803;20-4-2006;0.005315
28310;90478470;UN;21803;21-4-2006;0.009859
28310;90478470;UN;21803;24-4-2006;-0.000141
28310;90478470;UN;21803;25-4-2006;0.003679
28310;90478470;UN;21803;26-4-2006;0.006344
28310;90478470;UN;21803;27-4-2006;0.010927
28310;90478470;UN;21803;28-4-2006;-0.002356
28310;90478470;UN;21803;1-5-2006;-0.001667
28310;90478470;UN;21803;2-5-2006;0.016279
28310;90478470;UN;21803;3-5-2006;-0.015471
28310;90478470;UN;21803;4-5-2006;-0.017939
28310;90478470;UN;21803;5-5-2006;0.013452
28310;90478470;UN;21803;8-5-2006;-0.009781
28310;90478470;UN;21803;9-5-2006;0.001834
28310;90478470;UN;21803;10-5-2006;0.00118
28310;90478470;UN;21803;11-5-2006;-0.002594
28310;90478470;UN;21803;12-5-2006;-0.00809
28310;90478470;UN;21803;15-5-2006;-0.006845
28310;90478470;UN;21803;16-5-2006;0.003226
28310;90478470;UN;21803;17-5-2006;-0.024265
28310;90478470;UN;21803;18-5-2006;0.009738
28310;90478470;UN;21803;19-5-2006;-0.006231
28310;90478470;UN;21803;22-5-2006;0.006121
28310;90478470;UN;21803;23-5-2006;0.003116
28310;90478470;UN;21803;24-5-2006;-0.007101
28310;90478470;UN;21803;25-5-2006;0.006555
28310;90478470;UN;21803;26-5-2006;0.018206
28310;90478470;UN;21803;30-5-2006;-0.0157
28310;90478470;UN;21803;31-5-2006;0.002658
28310;90478470;UN;21803;1-6-2006;-0.000884
28310;90478470;UN;21803;2-6-2006;-0.002211
28310;90478470;UN;21803;5-6-2006;-0.006649
28310;90478470;UN;21803;6-6-2006;-0.008478
28310;90478470;UN;21803;7-6-2006;-0.006751
28310;90478470;UN;21803;8-6-2006;-0.022202
28310;90478470;UN;21803;9-6-2006;-0.005561
28310;90478470;UN;21803;12-6-2006;-0.014911
28310;90478470;UN;21803;13-6-2006;-0.019868
28310;90478470;UN;21803;14-6-2006;0.019305
28310;90478470;UN;21803;15-6-2006;0.016098
28310;90478470;UN;21803;16-6-2006;-0.00932
28310;90478470;UN;21803;19-6-2006;-0.005644
28310;90478470;UN;21803;20-6-2006;0.006149
28310;90478470;UN;21803;21-6-2006;0.009403
28310;90478470;UN;21803;22-6-2006;0.006986
28310;90478470;UN;21803;23-6-2006;-0.006475
28310;90478470;UN;21803;26-6-2006;0.000466
28310;90478470;UN;21803;27-6-2006;-0.013029
28310;90478470;UN;21803;28-6-2006;0.015559
28310;90478470;UN;21803;29-6-2006;0.028319
28310;90478470;UN;21803;30-6-2006;0.018059
28310;90478470;UN;21803;3-7-2006;0.006208
28310;90478470;UN;21803;5-7-2006;-0.01234
28310;90478470;UN;21803;6-7-2006;0.007586
28310;90478470;UN;21803;7-7-2006;-0.001771
28310;90478470;UN;21803;10-7-2006;-0.00488
28310;90478470;UN;21803;11-7-2006;0.007133
28310;90478470;UN;21803;12-7-2006;-0.008853
28310;90478470;UN;21803;13-7-2006;-0.020098
28310;90478470;UN;21803;14-7-2006;-0.002279
28310;90478470;UN;21803;17-7-2006;-0.006852
28310;90478470;UN;21803;18-7-2006;0.014259
28310;90478470;UN;21803;19-7-2006;0.02585
28310;90478470;UN;21803;20-7-2006;0.017241
28310;90478470;UN;21803;21-7-2006;0.012169
28310;90478470;UN;21803;24-7-2006;0.010305
28310;90478470;UN;21803;25-7-2006;-0.006375
28310;90478470;UN;21803;26-7-2006;-0.002994
28310;90478470;UN;21803;27-7-2006;0.002574
28310;90478470;UN;21803;28-7-2006;0.012837
28310;90478470;UN;21803;31-7-2006;0.000422
28310;90478470;UN;21803;1-8-2006;0.007179
28310;90478470;UN;21803;2-8-2006;0.016771
28310;90478470;UN;21803;3-8-2006;-0.042474
28310;90478470;UN;21803;4-8-2006;0.002153
28310;90478470;UN;21803;7-8-2006;-0.01719
28310;90478470;UN;21803;8-8-2006;-0.004373
28310;90478470;UN;21803;9-8-2006;0.006148
28310;90478470;UN;21803;10-8-2006;-0.004365
28310;90478470;UN;21803;11-8-2006;-0.006138
28310;90478470;UN;21803;14-8-2006;0.010587
28310;90478470;UN;21803;15-8-2006;0.016587
28310;90478470;UN;21803;16-8-2006;0.003006
28310;90478470;UN;21803;17-8-2006;-0.010274
28310;90478470;UN;21803;18-8-2006;0.000433
28310;90478470;UN;21803;21-8-2006;0
28310;90478470;UN;21803;22-8-2006;-0.006053
28310;90478470;UN;21803;23-8-2006;0.006525
28310;90478470;UN;21803;24-8-2006;0.012965
28310;90478470;UN;21803;25-8-2006;-0.001706
28310;90478470;UN;21803;28-8-2006;0.011538
28310;90478470;UN;21803;29-8-2006;0.00507
28310;90478470;UN;21803;30-8-2006;0.004203
28310;90478470;UN;21803;31-8-2006;-0.002093
28310;90478470;UN;21803;1-9-2006;0.002517
28310;90478470;UN;21803;5-9-2006;0.004184
28310;90478470;UN;21803;6-9-2006;-0.010833
28310;90478470;UN;21803;7-9-2006;0.000421
28310;90478470;UN;21803;8-9-2006;0
28310;90478470;UN;21803;11-9-2006;0.002105
28310;90478470;UN;21803;12-9-2006;0.006303
28310;90478470;UN;21803;13-9-2006;0.007516
28310;90478470;UN;21803;14-9-2006;-0.006216
28310;90478470;UN;21803;15-9-2006;0.004587
28310;90478470;UN;21803;18-9-2006;0.004151
28310;90478470;UN;21803;19-9-2006;-0.008681
28310;90478470;UN;21803;20-9-2006;0.011259
28310;90478470;UN;21803;21-9-2006;0.00701
28310;90478470;UN;21803;22-9-2006;-0.00041
28310;90478470;UN;21803;25-9-2006;0.004097
28310;90478470;UN;21803;26-9-2006;0.015912
28310;90478470;UN;21803;27-9-2006;-0.005221
28310;90478470;UN;21803;28-9-2006;-0.004037
28310;90478470;UN;21803;29-9-2006;-0.00527
28310;90478470;UN;21803;2-10-2006;-0.002037
28310;90478470;UN;21803;3-10-2006;-0.003675
28310;90478470;UN;21803;4-10-2006;0.020902
28310;90478470;UN;21803;5-10-2006;-0.001606
28310;90478470;UN;21803;6-10-2006;-0.003217
28310;90478470;UN;21803;9-10-2006;-0.000403
28310;90478470;UN;21803;10-10-2006;-0.00565
28310;90478470;UN;21803;11-10-2006;-0.002841
28310;90478470;UN;21803;12-10-2006;0.005291
28310;90478470;UN;21803;13-10-2006;-0.007692
28310;90478470;UN;21803;16-10-2006;0.002856
28310;90478470;UN;21803;17-10-2006;-0.007323
28310;90478470;UN;21803;18-10-2006;0.006967
28310;90478470;UN;21803;19-10-2006;0.004884
28310;90478470;UN;21803;20-10-2006;-0.008505
28310;90478470;UN;21803;23-10-2006;0.010212
28310;90478470;UN;21803;24-10-2006;-0.008087
28310;90478470;UN;21803;25-10-2006;0.011822
28310;90478470;UN;21803;26-10-2006;0.004432
28310;90478470;UN;21803;27-10-2006;-0.002006
28310;90478470;UN;21803;30-10-2006;-0.002814
28310;90478470;UN;21803;31-10-2006;-0.024587
28310;90478470;UN;21803;1-11-2006;0.011983
28310;90478470;UN;21803;2-11-2006;0.0392
28310;90478470;UN;21803;3-11-2006;0.011591
28310;90478470;UN;21803;3-11-2006;0.011591
28310;90478470;UN;21803;6-11-2006;0.025876
28310;90478470;UN;21803;7-11-2006;0.000388
28310;90478470;UN;21803;8-11-2006;0.012413
28310;90478470;UN;21803;9-11-2006;0.001533
28310;90478470;UN;21803;10-11-2006;0.009946
28310;90478470;UN;21803;13-11-2006;-0.004924
28310;90478470;UN;21803;14-11-2006;-0.004949
28310;90478470;UN;21803;15-11-2006;0.009564
28310;90478470;UN;21803;16-11-2006;-0.001516
28310;90478470;UN;21803;17-11-2006;-0.003036
28310;90478470;UN;21803;20-11-2006;-0.015988
28310;90478470;UN;21803;21-11-2006;0.003482
28310;90478470;UN;21803;22-11-2006;0.003855
28310;90478470;UN;21803;24-11-2006;0.008833
28310;90478470;UN;21803;27-11-2006;-0.008375
28310;90478470;UN;21803;28-11-2006;0.004223
28310;90478470;UN;21803;29-11-2006;0.011468
